id,label,ctype,Descripción,Fuente,Tipo de Fuente,Medida
v7_v_001_557,"area promedio de casas de viviendas de interes social en estratos bajo , ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_558,"area promedio de casas de viviendas de interes social en estratos bajo , iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_559,"area promedio de casas de viviendas de interes social en estratos bajo , iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_56,area culminada de vivienda no vis iv trimestre de 2009,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_560,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_561,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_562,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_563,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_564,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_565,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_566,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_567,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_568,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_569,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_57,area culminada de vivienda no vis i trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_570,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_571,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_572,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_573,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_574,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_575,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_576,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_577,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_578,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_579,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_58,area culminada de vivienda no vis ii trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_580,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_581,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_582,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_583,"area promedio de casas de viviendas de interes social en estratos medio_ bajo , iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_584,"area promedio de casas de viviendas de interes social en estratos medio , i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_585,"area promedio de casas de viviendas de interes social en estratos medio , ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_586,"area promedio de casas de viviendas de interes social en estratos medio , iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_587,"area promedio de casas de viviendas de interes social en estratos medio , iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_588,"area promedio de casas de viviendas de interes social en estratos medio , i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_589,"area promedio de casas de viviendas de interes social en estratos medio , ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_59,area culminada de vivienda no vis iii trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_590,"area promedio de casas de viviendas de interes social en estratos medio , iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_591,"area promedio de casas de viviendas de interes social en estratos medio , iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_592,"area promedio de casas de viviendas de interes social en estratos medio , i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_593,"area promedio de casas de viviendas de interes social en estratos medio , ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_594,"area promedio de casas de viviendas de interes social en estratos medio , iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_595,"area promedio de casas de viviendas de interes social en estratos medio , iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_596,"area promedio de casas de viviendas de interes social en estratos medio , i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_597,"area promedio de casas de viviendas de interes social en estratos medio , ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_598,"area promedio de casas de viviendas de interes social en estratos medio , iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_599,"area promedio de casas de viviendas de interes social en estratos medio , iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_60,area culminada de vivienda no vis iv trimestre de 2010,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_600,"area promedio de casas de viviendas de interes social en estratos medio , i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_601,"area promedio de casas de viviendas de interes social en estratos medio , ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_602,"area promedio de casas de viviendas de interes social en estratos medio , iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_603,"area promedio de casas de viviendas de interes social en estratos medio , iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_604,"area promedio de casas de viviendas de interes social en estratos medio , i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_605,"area promedio de casas de viviendas de interes social en estratos medio , ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_606,"area promedio de casas de viviendas de interes social en estratos medio , iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_607,"area promedio de casas de viviendas de interes social en estratos medio , iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_608,"unidades iniciadas de viviendas de interes prioritario,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_609,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_61,area culminada de vivienda no vis i trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_610,"unidades iniciadas de viviendas de interesprioritario, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_611,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_612,"unidades iniciadas de viviendas de interes prioritario,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_613,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_614,"unidades iniciadas de viviendas de interes prioritario, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_615,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_616,"unidades iniciadas de viviendas de interes prioritario,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_617,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_618,"unidades iniciadas de viviendas de interes prioritario, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_619,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_62,area culminada de vivienda no vis ii trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_620,"unidades iniciadas de viviendas de interes prioritario,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_621,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_622,"unidades iniciadas de viviendas de interes prioritario, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_623,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_624,"unidades iniciadas de viviendas de interes prioritario,i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_625,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_626,"unidades iniciadas de viviendas de interes prioritario, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_627,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_628,"unidades iniciadas de viviendas de interes prioritario, i trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_629,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_63,area culminada de vivienda no vis iii  trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_630,"unidades iniciadas de viviendas de interes prioritario, iii trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_631,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_632,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2012 (apartamentos)",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_633,"unidades iniciadas de viviendas de interes prioritario, iii trimestre de 2012 (apartamentos)",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_634,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2012 (apartamentos)",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_635,"unidades iniciadas de viviendas de interes prioritario,i trimestre de 2013 (apartamentos)",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_636,"unidades iniciadas de viviendas de interes prioritario, ii trimestre de 2013 (apartamentos)",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_637,"unidades iniciadas de viviendas de interes prioritario, iii trimestre de 2013 (apartamentos)",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_638,"unidades iniciadas de viviendas de interes prioritario, iv trimestre de 2013 (apartamentos)",Nu,NA,Expediente Urbano Plan de Ordenamiento territorial 2013,NA,NA
v7_v_001_64,area culminada de vivienda no vis iv trimestre de 2011,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_65,area culminada de vivienda no vis i trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_66,area culminada de vivienda no vis ii trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_67,area culminada de vivienda no vis iii trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_68,area culminada de vivienda no vis iv trimestre de 2012,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_69,area culminada de vivienda no vis i trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_70,area culminada de vivienda no vis ii trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_71,area culminada de vivienda no vis iii trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_72,area culminada de vivienda no vis iv trimestre de 2013,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_73,area culminada de vivienda no vis i trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_74,area culminada de vivienda no vis ii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_75,area culminada de vivienda no vis iii trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_76,area culminada de vivienda no vis iv trimestre de 2014,Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_77,consumo anual de energia electrica por habitantes,Nu,NA,Superintendencia de Servicios públicos-SUI,NA,NA
v7_v_001_78,consumo anual de agua por habitantes,Nu,NA,Superintendencia de Servicios públicos-SUI,NA,NA
v7_v_001_80,"unidades iniciadas de viviendas de interes social,i trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_81,"unidades iniciadas de viviendas de interes social, ii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_82,"unidades iniciadas de viviendas de interes social, iii trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_83,"unidades iniciadas de viviendas de interes social, iv trimestre de 2009",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_84,"unidades iniciadas de viviendas de interes social,i trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_85,"unidades iniciadas de viviendas de interes social, ii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_86,"unidades iniciadas de viviendas de interes social, iii trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_87,"unidades iniciadas de viviendas de interes social, iv trimestre de 2010",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_88,"unidades iniciadas de viviendas de interes social,i trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_89,"unidades iniciadas de viviendas de interes social, ii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_90,"unidades iniciadas de viviendas de interes social, iii trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_91,"unidades iniciadas de viviendas de interes social, iv trimestre de 2011",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_92,"unidades iniciadas de viviendas de interes social,i trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_93,"unidades iniciadas de viviendas de interes social, ii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_94,"unidades iniciadas de viviendas de interes social, iii trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_95,"unidades iniciadas de viviendas de interes social, iv trimestre de 2012",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_96,"unidades iniciadas de viviendas de interes social,i trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_97,"unidades iniciadas de viviendas de interes social, ii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_98,"unidades iniciadas de viviendas de interes social, iii trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_001_99,"unidades iniciadas de viviendas de interes social, iv trimestre de 2013",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002,participacion porcentual de la vis en total de unidades de vivienda licenciadas,Nu,NA,DANE,NA,NA
v7_v_002_100,"unidades en proceso de vivienda no vis (obras nuevas), iv trimestre de 2014",Nu,NA,DANE-Censo de edificaciones,NA,NA
v7_v_002_101,"unidades en proceso de vivienda no vis (continuan en proceso), i  trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_102,"unidades en proceso de vivienda no vis (continuan en proceso), ii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_103,"unidades en proceso de vivienda no vis (continuan en proceso), iii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_104,"unidades en proceso de vivienda no vis (continuan en proceso), iv trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_105,"unidades en proceso de vivienda no vis (continuan en proceso ), i trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_106,"unidades en proceso de vivienda no vis (continuan en proceso), ii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_107,"unidades en proceso de vivienda no vis (continuan en proceso), iii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_108,"unidades en proceso de vivienda no vis (continuan en proceso), iv trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_109,"unidades en proceso de vivienda no vis (continuan en proceso), i trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_110,"unidades en proceso de vivienda no vis (continuan en proceso), ii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_111,"unidades en proceso de vivienda no vis (continuan en proceso), iii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_112,"unidades en proceso de vivienda no vis (continuan en proceso), iv trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_113,"unidades en proceso de vivienda no vis (continuan en proceso), i trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_114,"unidades en proceso de vivienda no vis (continuan en proceso), ii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_115,"unidades en proceso de vivienda no vis (continuan en proceso), iii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_116,"unidades en proceso de vivienda no vis (continuan en proceso), iv trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_117,"unidades en proceso de vivienda no vis (continuan en proceso), i trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_118,"unidades en proceso de vivienda no vis (continuan en proceso), ii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_119,"unidades en proceso de vivienda no vis (continuan en proceso), iii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_120,"unidades en proceso de vivienda no vis (continuan en proceso), iv trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_121,"unidades en proceso de vivienda no vis (continuan en proceso), i trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_122,"unidades en proceso de vivienda no vis (continuan en proceso), ii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_123,"unidades en proceso de vivienda no vis (continuan en proceso), iii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_124,"unidades en proceso de vivienda no vis (continuan en proceso), iv trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_125,"unidades en proceso de vivienda no vis (reinicio  proceso), i trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_126,"unidades en proceso de vivienda no vis (reinicio  proceso), ii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_127,"unidades en proceso de vivienda no vis (reinicio  proceso), iii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_128,"unidades en proceso de vivienda no vis (reinicio  proceso), iv trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_129,"unidades en proceso de vivienda no vis (reinicio  proceso), i trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_130,"unidades en proceso de vivienda no vis (reinicio  proceso), ii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_131,"unidades en proceso de vivienda no vis (reinicio  proceso), iii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_132,"unidades en proceso de vivienda no vis (reinicio  proceso), iv trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_133,"unidades en proceso de vivienda no vis (reinicio  proceso), i trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_134,"unidades en proceso de vivienda no vis (reinicio  proceso), ii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_135,"unidades en proceso de vivienda no vis (reinicio  proceso), iii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_136,"unidades en proceso de vivienda no vis (reinicio  proceso), iv trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_137,"unidades en proceso de vivienda no vis (reinicio  proceso), i trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_138,"unidades en proceso de vivienda no vis (reinicio  proceso), ii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_139,"unidades en proceso de vivienda no vis (reinicio  proceso), iii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_140,"unidades en proceso de vivienda no vis (reinicio  proceso), iv trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_141,"unidades en proceso de vivienda no vis (reinicio  proceso), i trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_142,"unidades en proceso de vivienda no vis (reinicio  proceso), ii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_143,"unidades en proceso de vivienda no vis (reinicio  proceso), iii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_144,"unidades en proceso de vivienda no vis (reinicio  proceso), iv trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_145,"unidades en proceso de vivienda no vis (reinicio  proceso), i trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_146,"unidades en proceso de vivienda no vis (reinicio  proceso), ii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_147,"unidades en proceso de vivienda no vis (reinicio  proceso), iii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_148,"unidades en proceso de vivienda no vis (reinicio  proceso), iv trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_149,"area en proceso de vivienda no vis ( obras nuevas), i trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_150,"area en proceso de vivienda no vis ( obras nuevas), ii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_151,"area en proceso de vivienda no vis ( obras nuevas), iii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_152,"area en proceso de vivienda no vis ( obras nuevas), iv trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_153,"area en proceso de vivienda no vis ( obras nuevas), i trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_154,"area en proceso de vivienda no vis ( obras nuevas), ii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_155,"area en proceso de vivienda no vis ( obras nuevas), iii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_156,"area en proceso de vivienda no vis ( obras nuevas), iv trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_157,"area en proceso de vivienda no vis ( obras nuevas), i trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_158,"area en proceso de vivienda no vis ( obras nuevas), ii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_159,"area en proceso de vivienda no vis ( obras nuevas), iii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_160,"area en proceso de vivienda no vis ( obras nuevas), iv trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_161,"area en proceso de vivienda no vis ( obras nuevas), i trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_162,"area en proceso de vivienda no vis ( obras nuevas), ii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_163,"area en proceso de vivienda no vis ( obras nuevas), iii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_164,"area en proceso de vivienda no vis ( obras nuevas), iv trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_165,"area en proceso de vivienda no vis ( obras nuevas), i trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_166,"area en proceso de vivienda no vis ( obras nuevas), ii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_167,"area en proceso de vivienda no vis ( obras nuevas), iii trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_168,"area en proceso de vivienda no vis ( obras nuevas), iv trimestre de 2013",Nu,NA,NA,NA,NA
v7_v_002_169,"area en proceso de vivienda no vis ( obras nuevas), i trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_170,"area en proceso de vivienda no vis ( obras nuevas), ii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_171,"area en proceso de vivienda no vis ( obras nuevas), iii trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_172,"area en proceso de vivienda no vis ( obras nuevas), iv trimestre de 2014",Nu,NA,NA,NA,NA
v7_v_002_173,"area en proceso de vivienda no vis ( continuan en proceso), i trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_174,"area en proceso de vivienda no vis ( continuan en proceso), ii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_175,"area en proceso de vivienda no vis ( continuan en proceso), iii trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_176,"area en proceso de vivienda no vis ( continuan en proceso), iv trimestre de 2009",Nu,NA,NA,NA,NA
v7_v_002_177,"area en proceso de vivienda no vis ( continuan en proceso), i trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_178,"area en proceso de vivienda no vis ( continuan en proceso), ii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_179,"area en proceso de vivienda no vis ( continuan en proceso), iii trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_180,"area en proceso de vivienda no vis ( continuan en proceso), iv trimestre de 2010",Nu,NA,NA,NA,NA
v7_v_002_181,"area en proceso de vivienda no vis ( continuan en proceso), i trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_182,"area en proceso de vivienda no vis ( continuan en proceso), ii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_183,"area en proceso de vivienda no vis ( continuan en proceso), iii trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_184,"area en proceso de vivienda no vis ( continuan en proceso), iv trimestre de 2011",Nu,NA,NA,NA,NA
v7_v_002_185,"area en proceso de vivienda no vis ( continuan en proceso), i trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_186,"area en proceso de vivienda no vis ( continuan en proceso), ii trimestre de 2012",Nu,NA,NA,NA,NA
v7_v_002_187,"area en proceso de vivienda no vis ( continuan en proceso), iii trimestre de 2012",Nu,NA,NA,NA,NA
